SyncHistoryID,SyncDate,Statistic,Status,SynType
1671,"2018-09-24 12:09:41","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1672,"2018-09-24 12:14:42","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1673,"2018-09-24 12:14:42","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1674,"2018-09-24 12:14:43","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1675,"2018-09-24 12:14:43","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1676,"2018-09-24 12:14:44","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1677,"2018-09-24 12:14:45","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1678,"2018-09-24 12:14:49","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1679,"2018-09-24 12:15:08","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1680,"2018-09-24 12:20:09","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1681,"2018-09-24 12:20:09","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1682,"2018-09-24 12:20:10","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1683,"2018-09-24 12:20:11","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1684,"2018-09-24 12:20:13","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1685,"2018-09-24 12:20:14","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1686,"2018-09-24 12:20:18","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1687,"2018-09-24 12:20:37","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1688,"2018-09-24 12:25:38","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1689,"2018-09-24 12:25:39","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1690,"2018-09-24 12:25:39","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1691,"2018-09-24 12:25:40","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1692,"2018-09-24 12:25:41","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1693,"2018-09-24 12:25:42","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1694,"2018-09-24 12:25:45","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1695,"2018-09-24 12:26:08","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1696,"2018-09-24 12:31:10","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1697,"2018-09-24 12:31:10","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1698,"2018-09-24 12:31:11","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1699,"2018-09-24 12:31:12","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1700,"2018-09-24 12:31:12","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1701,"2018-09-24 12:31:13","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1702,"2018-09-24 12:31:17","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1703,"2018-09-24 12:31:36","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1704,"2018-09-24 12:36:37","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1705,"2018-09-24 12:36:37","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1706,"2018-09-24 12:36:38","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1707,"2018-09-24 12:36:39","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1708,"2018-09-24 12:36:39","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1709,"2018-09-24 12:36:42","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1710,"2018-09-24 12:36:49","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1711,"2018-09-24 12:38:30","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1712,"2018-09-24 12:43:34","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1713,"2018-09-24 12:43:35","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1714,"2018-09-24 12:43:37","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1715,"2018-09-24 12:43:38","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1716,"2018-09-24 12:43:39","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1717,"2018-09-24 12:43:42","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1718,"2018-09-24 12:43:48","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1719,"2018-09-24 12:44:37","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1720,"2018-09-24 12:49:38","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1721,"2018-09-24 12:49:39","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1722,"2018-09-24 12:49:41","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1723,"2018-09-24 12:49:42","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1724,"2018-09-24 12:49:42","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1725,"2018-09-24 12:49:43","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1726,"2018-09-24 12:49:58","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1727,"2018-09-24 12:50:17","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1728,"2018-09-24 12:55:18","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1729,"2018-09-24 12:55:18","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1730,"2018-09-24 12:55:19","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1731,"2018-09-24 12:55:20","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1732,"2018-09-24 12:55:20","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1733,"2018-09-24 12:55:21","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1734,"2018-09-24 12:55:24","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1735,"2018-09-24 12:55:47","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1736,"2018-09-24 13:00:49","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1737,"2018-09-24 13:00:51","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1738,"2018-09-24 13:00:52","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1739,"2018-09-24 13:00:57","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1740,"2018-09-24 13:00:58","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1741,"2018-09-24 13:00:59","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1742,"2018-09-24 13:01:03","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1743,"2018-09-24 13:01:20","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1744,"2018-09-24 13:06:20","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1745,"2018-09-24 13:06:21","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1746,"2018-09-24 13:06:21","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1747,"2018-09-24 13:06:22","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1748,"2018-09-24 13:06:23","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1749,"2018-09-24 13:06:26","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1750,"2018-09-24 13:06:33","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1751,"2018-09-24 13:06:59","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1752,"2018-09-24 13:12:05","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1753,"2018-09-24 13:12:12","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1754,"2018-09-24 13:12:14","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1755,"2018-09-24 13:12:16","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1756,"2018-09-24 13:12:17","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1757,"2018-09-24 13:12:22","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1758,"2018-09-24 13:12:28","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1759,"2018-09-24 13:12:58","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1760,"2018-09-24 13:17:59","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1761,"2018-09-24 13:18:00","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1762,"2018-09-24 13:18:01","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1763,"2018-09-24 13:18:01","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1764,"2018-09-24 13:18:01","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1765,"2018-09-24 13:18:02","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1766,"2018-09-24 13:18:07","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
1767,"2018-09-24 13:18:26","insertWorkingTransaction: 0,
updateWorkingTransaction: 0",SUCCESS,SyncLocalToHost_WorkingTransaction
1768,"2018-09-24 13:23:29","insertAssessor: 0,
updateAssessor: 0",SUCCESS,SyncHostToLocal_Assessor
1769,"2018-09-24 13:23:29","insertRoleAssessor: 0,
updateRoleAssessor: 0",SUCCESS,SyncHostToLocal_RoleAssessor
1770,"2018-09-24 13:23:33","insertMachine: 0,
updateMachine: 0",SUCCESS,SyncHostToLocal_Machine
1771,"2018-09-24 13:23:36","insertCompany: 0,
updateCompany: 0",SUCCESS,SyncHostToLocal_Company
1772,"2018-09-24 13:23:41","insertCompanyMachine: 0,
updateCompanyMachine: 0",SUCCESS,SyncHostToLocal_CompanyMachine
1773,"2018-09-24 13:23:50","insertCompanyMachine: 0,
updateCompanyMachine: 0,
insertTools: 0,
updateTools: 0",SUCCESS,SyncHostToLocal_Tools
1774,"2018-09-24 13:24:08","insertToolsMachineTray: 0,
updateToolsMachineTray: 0",SUCCESS,SyncLocalToHost_ToolsMachineTray
